iter	MAE
132	0.1077805769
133	0.1072609077
134	0.1067609275
135	0.1061203764
136	0.1059833399
137	0.1057636722
138	0.1051417058
139	0.1047588412
140	0.1042960874
141	0.1039715461
142	0.103381909
143	0.1031600949
144	0.1026813807
145	0.1020651571
146	0.101856767
147	0.1017315602
148	0.1012918911
149	0.100788261
150	0.1001855142
151	0.0996016372
152	0.09887161291
153	0.09844563113
154	0.09816269709
155	0.0979187734
156	0.09743496674
157	0.09705479902
158	0.09680966609
159	0.0966311757
160	0.09643337023
161	0.09632302495
162	0.09585179406
163	0.09560494317
164	0.095082915
165	0.09491398604
166	0.0946575388
167	0.09440541735
168	0.09393655965
169	0.09382237983
170	0.09332555863
171	0.09299651083
172	0.09274292267
173	0.09245918147
174	0.09202760896
175	0.09159063725
176	0.09143306981
177	0.09126712519
178	0.09099977747
179	0.09057190579
180	0.09030838133
181	0.08986972242
182	0.08951934095
183	0.08929742806
184	0.08896572161
185	0.08877829397
186	0.08845645947
187	0.08814136382
188	0.08774708335
189	0.08756884262
190	0.08727456693
191	0.08712548446
192	0.08689988166
193	0.08654827745
194	0.08634442211
195	0.0861658543
196	0.08589757756
197	0.08560637281
198	0.08541383205
199	0.08526602176
200	0.08491768865
201	0.0846209749
202	0.0844429657
203	0.08436899439
204	0.08406636514
205	0.08382910691
206	0.08358173348
207	0.08339190644
208	0.08324507781
209	0.0830039468
210	0.08281964599
211	0.08254709066
212	0.08228440753
213	0.08217436367
214	0.08206023347
215	0.0816820481
216	0.08137258205
217	0.08111227826
218	0.08081510803
219	0.08051756214
220	0.08034008042
221	0.08011313553
222	0.07997167594
223	0.07959478793
224	0.07919929485
225	0.07894940611
226	0.07862398726
227	0.07831664813
228	0.07811546527
229	0.07783305703
230	0.07760171356
231	0.0774564602
232	0.07711290948
233	0.07696437378
234	0.0767905814
235	0.07656368193
236	0.07637161694
237	0.07618268965
238	0.07598464243
239	0.07579872586
240	0.07546058178
241	0.07524442511
242	0.07498758674
243	0.07471297642
244	0.07456100794
245	0.07441803212
246	0.07416375823
247	0.07402194912
248	0.07386793073
249	0.07353281896
250	0.07334986741
251	0.07321264679
252	0.07307180508
253	0.0727592851
254	0.07252164309
255	0.07235816681
256	0.0720804557
257	0.07192670624
258	0.07183242006
259	0.07151395862
260	0.07140352601
261	0.07130279926
262	0.07115807514
263	0.07100065864
264	0.07072490943
265	0.07057286597
266	0.07040226251
267	0.07011648652
268	0.06996145932
269	0.0698970426
270	0.06983784847
271	0.06965099205
272	0.06957467863
273	0.0694070691
274	0.06936058836
275	0.06917572561
276	0.06902095881
277	0.06897220645
278	0.06875151431
279	0.06858308499
280	0.06850883619
281	0.06835603032
282	0.06829612115
283	0.06811130936
284	0.06806199064
285	0.06798381423
286	0.06791125861
287	0.06788049644
288	0.06780664132
289	0.06766771452
290	0.06755990094
291	0.06728920105
292	0.06720026063
293	0.06707754221
294	0.06694542955
295	0.06674735781
296	0.06662485675
297	0.06647492387
298	0.06629627874
299	0.06619174656
300	0.06610161595
301	0.06585489188
302	0.0657389981
303	0.06560034478
304	0.06555172257
305	0.06539306495
306	0.06527165324
307	0.06522320431
308	0.0650993849
309	0.06505408084
310	0.06500956359
311	0.06485399187
312	0.06468507263
313	0.0645512016
314	0.06446000324
315	0.06439041522
316	0.06433084976
317	0.06419974289
318	0.0641202853
319	0.06405057862
320	0.06381741376
321	0.06365275729
322	0.06360265756
323	0.06352521887
324	0.06342020329
325	0.0633396279
326	0.06328111611
327	0.06300014583
328	0.06294850103
329	0.06284171144
330	0.06278242216
331	0.06256233548
332	0.06251106873
333	0.06235527042
334	0.06220376776
335	0.06209498951
336	0.06202755074
337	0.06187577143
338	0.06180253885
339	0.06172456309
340	0.06163801066
341	0.06157668535
342	0.06148178216
343	0.06130875428
344	0.06106070095
345	0.06102154047
346	0.0609546257
347	0.06089570298
348	0.06078423934
349	0.06070518409
350	0.06067114655
351	0.06054684944
352	0.06034591435
353	0.06019531164
354	0.06005791469
355	0.0599622029
356	0.05987732731
357	0.05976805868
358	0.05955112727
359	0.05951618339
360	0.0593897512
361	0.05936956829
362	0.05912501498
363	0.05904124377
364	0.05891391972
365	0.05881406195
366	0.05861423388
367	0.05856125577
368	0.05844933884
369	0.05834343933
370	0.0583080622
371	0.05813622752
372	0.05810750721
373	0.05797310615
374	0.05794281426
375	0.05779702251
376	0.05775842734
377	0.05761304211
378	0.05751707696
379	0.05744142694
380	0.05738037219
381	0.05723697142
382	0.05721208955
383	0.05716334748
384	0.05713645477
385	0.05700217857
386	0.05683772504
387	0.05675550718
388	0.05661163739
389	0.05652764704
390	0.05635507657
391	0.05632393908
392	0.05620803318
393	0.05608899777
394	0.05596113209
395	0.05583445867
396	0.05576789622
397	0.05557708658
398	0.05553526468
399	0.05546501395
400	0.0553006016
401	0.05523002762
402	0.05511610093
403	0.0549814866
404	0.05485030363
405	0.05479228988
406	0.0547050836
407	0.05464330607
408	0.05461410174
409	0.05453916119
410	0.05447479615
411	0.05434416669
412	0.05422734624
413	0.05412067388
414	0.05399551196
415	0.05389189534
416	0.05373430511
417	0.0536546406
418	0.05359600077
419	0.05353458661
420	0.05344709978
421	0.05331638971
422	0.05321537907
423	0.05313036768
424	0.0530348048
425	0.05290631405
426	0.05272360086
427	0.05265994069
428	0.05258320072
429	0.05250292181
430	0.05238380346
431	0.05230430081
432	0.05216517344
433	0.05205803698
434	0.05195411047
435	0.05186345286
436	0.05175414818
437	0.05173286752
438	0.0516920333
439	0.0516493881
440	0.05154179509
441	0.05150069248
442	0.05145811918
443	0.05143242624
444	0.05136228641
445	0.05129695144
446	0.05126259156
447	0.05115237853
448	0.05108809556
449	0.05098669727
450	0.0508803443
451	0.05082943721
452	0.05080334289
453	0.0507196353
454	0.05064250153
455	0.05060419815
456	0.05057131705
457	0.05052874153
458	0.05039406594
459	0.05035140897
460	0.0502791014
461	0.05022895769
462	0.05021185487
463	0.05008618493
464	0.05001405097
465	0.04992885596
466	0.04990424304
467	0.04981541708
468	0.04960181552
469	0.04949377885
470	0.04938329557
471	0.04934339152
472	0.04927161794
473	0.04923865744
474	0.04921378822
475	0.04913800688
476	0.04911063161
477	0.04904494869
478	0.04894141123
479	0.04887540395
480	0.04876511798
481	0.04873213218
482	0.04867524573
483	0.0486135014
484	0.04846678873
485	0.04841492656
486	0.04837671767
487	0.04833012565
488	0.04821817024
489	0.04811509763
490	0.04805332863
491	0.04789191428
492	0.04775602067
493	0.04765795204
494	0.04760450997
495	0.04755096584
496	0.0475164827
497	0.04741720549
498	0.04736836515
499	0.04734169057
500	0.04722637498
501	0.047127109
502	0.04707165873
503	0.0469549634
504	0.04687585244
505	0.04681905961
506	0.04675571416
507	0.04667798395
508	0.04659340515
509	0.04653210526
510	0.04644361481
511	0.04639190189
512	0.04629229008
513	0.04624071012
514	0.04620378626
515	0.04615874784
516	0.04609366383
517	0.04607702308
518	0.04605395653
519	0.04596273008
520	0.04594556917
521	0.04592977493
522	0.04588156121
523	0.045778769
524	0.04572286465
525	0.04569896255
526	0.04565361443
527	0.04561554544
528	0.04557632024
529	0.04548116976
530	0.0453869703
531	0.0453066345
532	0.04524449213
533	0.04514137851
534	0.04502256447
535	0.04493847523
536	0.04486131767
537	0.044786992
538	0.04470354157
539	0.04461857034
540	0.0445495293
541	0.04451464939
542	0.04443212711
543	0.04433183806
544	0.044259921
545	0.04424718228
546	0.04420875634
547	0.0441766797
548	0.04407034433
549	0.04399237778
550	0.04394038862
551	0.04387182756
552	0.04383329941
553	0.04378551982
554	0.04370082053
555	0.04369476234
556	0.04366172278
557	0.0436065067
558	0.04357480574
559	0.04353745861
560	0.04345895654
561	0.04336100896
562	0.04330710815
563	0.04326391393
564	0.04321448892
565	0.04315577329
566	0.04301089135
567	0.04293929514
568	0.04291810805
569	0.04284805178
570	0.04277954043
571	0.04276381512
572	0.04270187855
573	0.04266989689
574	0.04265911238
575	0.04262403254
576	0.04258106471
577	0.04254877385
578	0.04252774132
579	0.04239625678
580	0.04231313833
581	0.04230092811
582	0.04220312164
583	0.04215440527
584	0.04212626529
585	0.04202069096
586	0.0419374426
587	0.04185329472
588	0.04174508283
589	0.0416449482
590	0.04158236552
591	0.04150164321
592	0.04142591726
593	0.04140963823
594	0.04139307214
595	0.04136676359
596	0.04134214275
597	0.0412841024
598	0.04122346204
599	0.04121522755
600	0.04118419188
601	0.04114770978
602	0.04113871144
603	0.04107335601
604	0.04106643124
605	0.04096755518
606	0.04089786107
607	0.04084498703
608	0.04072688688
609	0.04065404635
610	0.04062550471
611	0.04061201591
612	0.04057658215
613	0.04053831405
614	0.04043618258
615	0.04041637375
616	0.04039542584
617	0.04035322394
618	0.04028879201
619	0.04018239877
620	0.04017359172
621	0.04011164062
622	0.04004516414
623	0.04001687014
624	0.03999581999
625	0.03987858352
626	0.03980853065
627	0.03975285137
628	0.03969213625
629	0.03965863335
630	0.03959167325
631	0.03954544131
632	0.03946295404
633	0.03941684186
634	0.03932741549
635	0.03925464646
636	0.0391964803
637	0.03913907988
638	0.03907595549
639	0.03903392116
640	0.03902056844
641	0.03899640029
642	0.0389634514
643	0.03893531916
644	0.0388486548
645	0.0388180223
646	0.03877842088
647	0.03869478578
648	0.03864193942
649	0.03859545709
650	0.03858005371
651	0.03854253366
652	0.03851317714
653	0.03844917795
654	0.03840125458
655	0.03831432868
656	0.03819062906
657	0.03814585768
658	0.03814091882
659	0.03810729625
660	0.03807962011
661	0.03802150595
662	0.03789515009
663	0.03783943382
664	0.03782656056
665	0.03778564286
666	0.03776603899
667	0.03770808853
668	0.03765232768
669	0.03762739111
670	0.0375797164
671	0.0375193802
672	0.03741278727
673	0.03740937244
674	0.03740241298
675	0.03739608321
676	0.03739082362
677	0.03737432533
678	0.03736654801
679	0.03735323848
680	0.03732824385
681	0.03730468214
682	0.03727148775
683	0.03714817279
684	0.0371373646
685	0.03703410671
686	0.03700560022
687	0.0369399038
688	0.0368775824
689	0.03685402593
690	0.03681933889
691	0.03675329008
692	0.03673144734
693	0.03672669849
694	0.03671952821
695	0.03668574775
696	0.03668107489
697	0.03663565732
698	0.03658800565
699	0.03653995859
700	0.03650746608
701	0.03649282979
702	0.03645676175
703	0.03638628318
704	0.03631040103
705	0.03626683283
706	0.03620519008
707	0.03619397425
708	0.03613790249
709	0.03610998841
710	0.03609945772
711	0.03608259142
712	0.03606408493
713	0.03603779321
714	0.03602553285
715	0.03590691529
716	0.03585087283
717	0.03582525024
718	0.03581939278
719	0.03580354177
720	0.03573673021
721	0.03573226276
722	0.03572554716
723	0.03568064189
724	0.03562154107
725	0.03556918113
726	0.03549414802
727	0.03546898995
728	0.03542333661
729	0.0354193982
730	0.03534038429
731	0.0353179654
732	0.03524051023
733	0.03520536983
734	0.03519282026
735	0.03511435167
736	0.03503497716
737	0.03500659438
738	0.03499783381
739	0.03498780585
740	0.03490053079
741	0.03489527711
742	0.0348545181
743	0.0348103661
744	0.03480796031
745	0.03475263608
746	0.03473014166
747	0.03472621698
748	0.03465358151
749	0.03465034613
750	0.03462794848
751	0.03461765633
752	0.0346052346
753	0.0345737113
754	0.03450413274
755	0.03446021682
756	0.03438961933
757	0.03434048437
758	0.03433434484
759	0.03431537192
760	0.03427281925
761	0.03426728523
762	0.03423450659
763	0.03421062422
764	0.0341396179
765	0.03410132349
766	0.03409268174
767	0.03400955691
768	0.03395140657
769	0.03388999222
770	0.03383927545
771	0.03379349884
772	0.03376348633
773	0.03373197841
774	0.03369244407
775	0.03368074383
776	0.03364637265
777	0.0336218914
778	0.0336190965
779	0.0336119427
780	0.03359996837
781	0.03350914111
782	0.03347053878
783	0.03344242077
784	0.03338475085
785	0.03330826611
786	0.03326642093
787	0.03324272669
788	0.03321801137
789	0.03312901183
790	0.03308499067
791	0.03301377987
792	0.0329677648
793	0.03292871087
794	0.03288940325
795	0.03283391332
796	0.03279057534
797	0.03272193167
798	0.03269304028
799	0.03264822828
800	0.03263761238
801	0.03263026229
802	0.0325851272
803	0.03256451179
804	0.03255663941
805	0.03253987236
806	0.03247808003
807	0.03246269959
808	0.03245539887
809	0.0324137653
810	0.03239050188
811	0.03234236446
812	0.03226053249
813	0.03224769512
814	0.03215965846
815	0.0321297781
816	0.03207659363
817	0.03204267221
818	0.03199261622
819	0.03194968336
820	0.03193323485
821	0.03190997831
822	0.03188762695
823	0.03186883016
824	0.0318403084
825	0.03181122528
826	0.03179970457
827	0.03176386066
828	0.03172903118
829	0.03169636849
830	0.03165655888
831	0.03164651939
832	0.03163672933
833	0.03162923037
834	0.0316196595
835	0.03161647253
836	0.03160518902
837	0.03155529922
838	0.03154793305
839	0.03153732277
840	0.03149942593
841	0.0314943487
842	0.03146616831
843	0.03141984148
844	0.03141029895
845	0.03139074347
846	0.03131806721
847	0.03130764385
848	0.03129245217
849	0.03128511678
850	0.03121985748
851	0.03116384883
852	0.03113808235
853	0.03112121411
854	0.03108143958
855	0.03107309961
856	0.03100636995
857	0.03097073173
858	0.03091938159
859	0.03090016511
860	0.03089618774
861	0.03085217949
862	0.03082206831
863	0.03073364175
864	0.03070701664
865	0.03067873964
866	0.03064563641
867	0.03063538782
868	0.0306128444
869	0.03059696787
870	0.03055903601
871	0.03052062914
872	0.03046257276
873	0.03045634743
874	0.03041269898
875	0.03039476529
876	0.03038092132
877	0.03035519376
878	0.03035028624
879	0.03029516748
880	0.03028136361
881	0.03026372646
882	0.03025193309
883	0.03020860255
884	0.03018401412
885	0.03015595204
886	0.03015156168
887	0.03014652543
888	0.03012587813
889	0.03009000564
890	0.03007753616
891	0.03007109021
892	0.03003631582
893	0.03002617847
894	0.03000660648
895	0.02999890615
896	0.02997809557
897	0.02993436498
898	0.02991814035
899	0.02990973439
900	0.0299025769
901	0.02988896834
902	0.02986593648
903	0.02983165011
904	0.02982162908
905	0.02980765232
906	0.02975642487
907	0.02974954505
908	0.02973039521
909	0.02970093031
910	0.02969590358
911	0.02968973409
912	0.02967818512
913	0.0296698554
914	0.02960458595
915	0.02957132213
916	0.02951287323
917	0.02948221848
918	0.02943224445
919	0.02937510077
920	0.02936398737
921	0.02929801907
922	0.0292530953
923	0.02920161439
924	0.02917990802
925	0.02917567571
926	0.02917284785
927	0.02914517574
928	0.02910660653
929	0.02910191317
930	0.02909259712
931	0.02908898815
932	0.0290755895
933	0.02907159787
934	0.02904946058
935	0.02903863167
936	0.02899604672
937	0.02894967358
938	0.02885569772
939	0.02885215412
940	0.02879991714
941	0.02875959651
942	0.02875219439
943	0.02871590476
944	0.02867329516
945	0.02865508252
946	0.02863449199
947	0.0285788373
948	0.02853640115
949	0.02851280606
950	0.0284997585
951	0.02847715922
952	0.02847172399
953	0.02846833867
954	0.02846179047
955	0.02844513579
956	0.02844024428
957	0.02843540091
958	0.02838376108
959	0.02834948089
960	0.02833306855
961	0.02829346889
962	0.02826805902
963	0.02826099985
964	0.02823859758
965	0.02819020421
966	0.02818798915
967	0.02815927352
968	0.0281003465
969	0.02808250538
970	0.02806352754
971	0.02801731875
972	0.02799557448
973	0.02797452256
974	0.02794170319
975	0.02793382108
976	0.02789227336
977	0.02784992938
978	0.02784295197
979	0.02784062129
980	0.02781041012
981	0.02780814539
982	0.02779011211
983	0.02775798102
984	0.02775406222
985	0.02772066776
986	0.02770301237
987	0.02768067965
988	0.02764070687
989	0.02761995185
990	0.02760823444
991	0.02760549717
992	0.02758697325
993	0.02756613588
994	0.0275451268
995	0.02753773304
996	0.02751856695
997	0.02746162616
998	0.0274214201
999	0.02735576347
