,Unnamed: 0,Date,Open_price,Day_high,Day_low,Closing_price,Currency Pair,Deseasonalized_Day_high,Deseasonalized_Day_low,Deseasonalized_Open_price,EMA_100,EMA_200,EMA_50,RSI,MACD,Signal_Line,MACD_Histogram,SMA,Upper Band,Lower Band
0,7851,2014-11-07,97.6145,97.7156,97.1888,97.4138,GBP/INR,97.75674948605618,97.23408840325285,97.66153776030508,97.4138,97.4138,97.4138,0.0,0.0,0.0,0.0,97.032375,97.87561082734982,96.18913917265019
1,7852,2014-11-10,97.4982,97.9802,97.3621,97.5163,GBP/INR,97.97884528509756,97.37436986889966,97.53248580595623,97.41582970297029,97.4148199004975,97.41781960784314,0.0,0.008176638176621509,0.0016353276353243019,0.006541310541297207,97.032375,97.87561082734982,96.18913917265019
2,7853,2014-11-11,97.6663,98.0336,97.5695,97.9538,GBP/INR,97.99455996711768,97.51192739837627,97.64619361604508,97.42648258013918,97.4201828865622,97.43883844675126,0.0,0.04938994001670949,0.011186250111601341,0.03820368990510815,97.032375,97.87561082734982,96.18913917265019
3,7854,2014-11-12,97.8621,98.0328,96.6934,96.7051,GBP/INR,97.94645662102228,96.62650162618114,97.77213774832236,97.41219777657207,97.4130676339596,97.41006439001592,0.0,-0.01849468036516555,0.005250064016247962,-0.02374474438141351,97.032375,97.87561082734982,96.18913917265019
4,7855,2014-11-13,96.7591,97.1627,96.52,96.6187,GBP/INR,97.06373056022741,96.44515096187695,96.69048980876975,97.39648494931322,97.40516347839782,97.37903049236824,0.0,-0.07836217860892702,-0.011472384508787035,-0.06688979410013998,97.032375,97.87561082734982,96.18913917265019
5,7856,2014-11-14,96.6494,97.0189,96.3216,96.8628,GBP/INR,96.93954743784559,96.21097114001815,96.54314500025893,97.38591693051494,97.39976682687148,97.3587861593342,0.0,-0.104901532747391,-0.03015821415650783,-0.07474331859088318,97.032375,97.87561082734982,96.18913917265019
6,7857,2014-11-17,96.7173,97.0972,96.3129,96.5602,GBP/INR,96.98425434602144,96.21265149768568,96.62385250267248,97.3695661002077,97.39141292809666,97.32746905504658,0.0,-0.14863804630033428,-0.05385418058527312,-0.09478386571506116,97.032375,97.87561082734982,96.18913917265019
7,7858,2014-11-18,96.5593,96.8513,96.4363,96.4363,GBP/INR,96.78149758618464,96.3731175805524,96.44496560805449,97.3510855833719,97.38190931687181,97.29252124896632,0.0,-0.19109442533698484,-0.08130222953561547,-0.10979219580136937,97.032375,97.87561082734982,96.18913917265019
8,7859,2014-11-19,96.4601,97.3698,96.2689,97.0778,GBP/INR,97.37488545860634,96.24915073563261,96.4310891947619,97.34567398766156,97.37888335351985,97.28410080783038,0.0,-0.17100646674361997,-0.09924307697721638,-0.07176338976640359,97.032375,97.87561082734982,96.18913917265019
9,7860,2014-11-20,97.0901,97.5033,96.9711,97.1159,GBP/INR,97.55386433561169,97.02543520851268,97.13198686473899,97.34112400770785,97.37626660373358,97.27750469771938,0.0,-0.15027992976312987,-0.10945044753439907,-0.0408294822287308,97.032375,97.87561082734982,96.18913917265019
10,7861,2014-11-21,97.1344,97.254,96.3154,96.5362,GBP/INR,97.34403797961475,96.36454676313451,97.2089598211943,97.32518491844631,97.36790773205465,97.2484339252598,0.0,-0.1785724728153042,-0.1232748525905801,-0.05529762022472409,97.032375,97.87561082734982,96.18913917265019
11,7862,2014-11-24,97.0659,97.2249,97.0566,97.0976,GBP/INR,97.32411538573804,97.17592704944485,97.15571333301861,97.32067828639786,97.36521810287998,97.24251886936726,0.0,-0.15391993563036976,-0.12940386919853802,-0.02451606643183174,97.032375,97.87561082734982,96.18913917265019
12,7863,2014-11-25,97.0945,97.3235,96.8327,97.104,GBP/INR,97.42776260020423,96.95528038833285,97.23002139827268,97.31638762726126,97.3626189177767,97.23708675684307,0.0,-0.1323406550936852,-0.12999122637756746,-0.002349428716117735,97.032375,97.87561082734982,96.18913917265019
13,7864,2014-11-26,97.1006,97.6329,96.9804,97.5544,GBP/INR,97.73039295065212,97.07058137809939,97.19922153762913,97.32110074355312,97.36452718725157,97.24953041343747,0.0,-0.07799631102541582,-0.11959224330713714,0.041595932281721315,97.032375,97.87561082734982,96.18913917265019
14,7865,2014-11-27,97.5532,97.8873,97.015,97.1975,GBP/INR,97.92844948605618,97.06028840325286,97.60023776030508,97.31865320407682,97.36286522518937,97.24749000506738,0.0,-0.06300064190040189,-0.10827392302579009,0.0452732811253882,97.032375,97.87561082734982,96.18913917265019
15,7866,2014-11-28,97.2062,97.6577,96.9615,97.3463,GBP/INR,97.65634528509757,96.97376986889967,97.24048580595623,97.31920066538223,97.36270039707804,97.25136490682944,0.0,-0.038663856780814854,-0.09435190977679504,0.05568805299598019,97.032375,97.87561082734982,96.18913917265019
16,7867,2014-12-01,97.2204,97.6459,96.79,97.4333,GBP/INR,97.60685996711767,96.73242739837627,97.20029361604507,97.32146005814694,97.36340288068921,97.25849961636554,0.0,-0.012215790299293872,-0.07792468588129481,0.06570889558200094,97.032375,97.87561082734982,96.18913917265019
