,Deseasonalized_Day_high,Deseasonalized_Day_low,Deseasonalized_Open_price,EMA_50,EMA_100,EMA_200,RSI,MACD,Signal_Line,MACD_Histogram,SMA,Upper Band,Lower Band
1087,0.34392063871715406,0.33655378860631213,0.33443566657923895,0.3765225819067721,0.3872776604007222,0.3566568979488127,0.4260803510914028,0.25283724057217916,0.1595339699004717,0.6320195291270381,0.33895397216627465,0.36903798314076,0.3206884597590469
1088,0.3448232932590618,0.3473248120949064,0.3508950957968029,0.3757723562951383,0.38686928297164425,0.3568794232053727,0.44482343273784614,0.28009335287655523,0.17626311395064148,0.6720619112614148,0.33676000577151477,0.3620722831083656,0.3233389470574317
1089,0.34246886595017756,0.3482225458764958,0.3465003659821795,0.3750079914951483,0.3864464266077534,0.3570880129124063,0.46381226229159483,0.30196522764213,0.19484950374443905,0.691020808999725,0.3337378664763908,0.3484924874483242,0.3309618177579261
1090,0.3557805329510977,0.348742126677537,0.3450351182122633,0.37484610202151014,0.386328520312206,0.3574485793633855,0.46151726041134267,0.3371386791674697,0.21808598657796138,0.7384892922180861,0.33205780212004354,0.33857142323235,0.33756368601204567
1091,0.36356680587459245,0.3625051399367636,0.3586501206281132,0.3752350586618953,0.38649501900198713,0.357952075186843,0.5180318219588489,0.3815250637927132,0.247234197658516,0.7988366381074015,0.3330263098078201,0.3430990481663416,0.33494564727434195
1092,0.36720234278880914,0.3699950467366575,0.37128965374871115,0.3754065201694461,0.3865534517539082,0.35839614046507595,0.5953500043407665,0.41108524747819225,0.27758480383955786,0.811110773519689,0.33359950823528006,0.3454755152309352,0.3336983684080743
1093,0.37306882798076124,0.37176641665391097,0.3732616942064415,0.3756646001261168,0.3866590823142948,0.3588609044001885,0.5944367016475195,0.4372182431656963,0.30808203638056064,0.8126075459170837,0.33570848313907176,0.35039980077877386,0.33291643151497086
1094,0.36750484982566123,0.37237194259376016,0.36868303692378124,0.37617702951796295,0.38689962670962785,0.359392209266308,0.6935092793796092,0.4653042105285938,0.3391611601435365,0.81854753323974,0.3374063364121329,0.35573355426490627,0.3309219256656615
1095,0.3779471852653917,0.3787039640924572,0.37729490408241784,0.3766335823747804,0.38711687180742027,0.35990859925038077,0.6569274456637836,0.48593995079156815,0.36893347112518393,0.8052074946533944,0.3395350767789411,0.3606288121441148,0.330207597019867
1096,0.37597131672229445,0.37941036158137864,0.3755668215693717,0.37715623938482423,0.3873733344254844,0.36044245652083307,0.6962502517688482,0.5039585850848783,0.39703775162191696,0.7881801198450912,0.34190890888714476,0.3653615420991243,0.3301348304507359
1097,0.3715853614226896,0.377633906870404,0.3760444168334618,0.37751216356816775,0.38754896257735894,0.3609316514722267,0.6926850701937569,0.513080407354638,0.42169115558637343,0.7529533247333302,0.3438182526144762,0.3688868161958312,0.33035679830938447
1098,0.36949125055915344,0.37138314391655847,0.37346906063259233,0.3776254409873694,0.3876026434570248,0.36135444163085273,0.6581288732996367,0.5127496329462223,0.4413351912231078,0.701817333610636,0.34559516773960164,0.37118989959791815,0.33153791031164115
1099,0.36644522525723566,0.3688087617221165,0.36930871575325375,0.3775787054384909,0.3875746698612028,0.36173116289412643,0.6553360497337551,0.5071257239358156,0.4557125546350684,0.6480547658549838,0.347727861199012,0.37225739775334965,0.3346467643643085
1100,0.36460803956542964,0.3731057707025869,0.36789030464183536,0.3778231641886398,0.3876971503652258,0.3621819990593895,0.7138007363293921,0.5102522085013379,0.46795820109932534,0.6262940463825075,0.35072430539221555,0.3726941853474348,0.3400743517164537
1101,0.3745838987458714,0.37386436567657055,0.3704354051505323,0.378574531099408,0.38808476925213453,0.3627673312259607,0.7806621127630129,0.5267500737076248,0.48167937601336214,0.6413563466113934,0.3545983361433227,0.37337931321416784,0.34697152072232473
1102,0.3735748315205565,0.3776324808535163,0.3835424777603986,0.3790039596943946,0.3883132005205101,0.3632681385790364,0.7682395163287593,0.5302027252065935,0.4934776631473115,0.6217273702575623,0.35704925355728845,0.37458259361568125,0.3505676797783477
1103,0.36665877108394307,0.3679301840212994,0.37720490491176895,0.37899650701818555,0.38831951138045007,0.3636509352984931,0.6807508326110426,0.5197159303443506,0.500421601563394,0.5721738304290819,0.3585494522001924,0.3748214374235679,0.35326495661458734
1104,0.3757116519697634,0.37120500743675944,0.3663682966248816,0.379768755892687,0.38872946062660096,0.36423965185616236,0.7073078591424046,0.5330236130539274,0.509142501278299,0.590313178797438,0.36232663218252137,0.3727905529800162,0.36267989967147196
1105,0.3895548651458447,0.3895600917200177,0.38424993472325486,0.38086853314519775,0.3893166524877709,0.36491879320227216,0.8340551561542792,0.5526617695927379,0.5207909190030996,0.620197492581493,0.3661018356185495,0.3724455659959931,0.3704105004865035
1106,0.3878337955241804,0.39291713459828337,0.3949847197712977,0.38165915595304867,0.3897544053432451,0.36551959285499214,0.7857474609314385,0.5590422946012561,0.5316275087699279,0.6119102945684632,0.36882749296843587,0.37201610049653233,0.37617172162428236
1107,0.3831574190889744,0.3915123220572476,0.38769968459640936,0.3824654451598093,0.3902076672716741,0.3661269730101462,0.7580669441905595,0.563982313652676,0.541471955903135,0.6017824314156324,0.37078229726070333,0.3735215640061478,0.3784959535146917
1108,0.386243508732099,0.3832398440173024,0.3915019188329927,0.382851188391125,0.39045047499694485,0.36662365451140966,0.6686568110082538,0.5551733194729077,0.5472519523488871,0.5602922273269972,0.37252165800609927,0.3721028191538589,0.38331344218556307
1109,0.3739723182246326,0.3737674877416226,0.382513913801219,0.38301956250564695,0.39058370571434464,0.36706097327164944,0.6705863033799977,0.5410773145711957,0.548522667484698,0.5142611603441988,0.3740594110287323,0.36890085131194406,0.3895139439533333
1110,0.37019829554404815,0.37455041974761194,0.3749192072247034,0.3831346624988128,0.39069012075338483,0.3674813819930076,0.6702346587531606,0.5274868870288109,0.5463062287757069,0.4786640438246495,0.3748104986233347,0.367872724710661,0.3920083735365787
1111,0.36734550324587945,0.3548648880429126,0.37322538968608043,0.38232115871165684,0.3903157151265684,0.3676489470960793,0.5306594351282181,0.48913972604264044,0.5354107168005608,0.39006744152746364,0.3736957265092409,0.37040148630716496,0.3873065350968248
1112,0.3532132236303278,0.3503361517230794,0.3505739888004791,0.38205916322639943,0.39021789904171644,0.36795466405855537,0.5283134220929574,0.47347433607730005,0.5229676860333962,0.3742702587224095,0.37349807187908235,0.3706036326552238,0.3867182994947833
1113,0.3658584591702665,0.3653647084540923,0.36321352192107703,0.3820376867340909,0.39024129531094065,0.3683192948627987,0.5669950777089268,0.467411925166031,0.51157108162098,0.3849522539933207,0.3734743533234628,0.37060780206140675,0.38666773476548766
1114,0.3746587747970649,0.37375631409765786,0.3685379189865041,0.3824868760205349,0.3905076145807751,0.368806720824705,0.5982724273495645,0.47585256644814244,0.504461732314439,0.4287168615630047,0.3737115388796539,0.3709936439738093,0.38674722123414096
1115,0.37727166598295625,0.3851149396854483,0.3797305757446017,0.38299779110618015,0.39080976186046446,0.3693106464113729,0.5833464477453786,0.48429697643995484,0.5007830836265148,0.46373769950126403,0.37409498886216097,0.371632962666129,0.3868602334112303
1116,0.3805781686876091,0.3830281643067539,0.38213296418670817,0.38337977080467134,0.39104951198426496,0.36978025439342677,0.5768371212866799,0.4872186138987676,0.4985351895736707,0.47834294541886296,0.37423334710327216,0.3718475938329746,0.38691701020966063
1117,0.3710121968904896,0.3705706248601177,0.38067154640381995,0.383351621287622,0.39107981220192256,0.37013886010786035,0.5369721537467618,0.4775235792568103,0.49443053394754166,0.45938899012613366,0.37405545793612927,0.37180453189726004,0.3866118681349975
1118,0.36798905314771657,0.37021005871488555,0.3700635078856389,0.38348636921820267,0.3911933275625521,0.3705374341154566,0.5621148893112412,0.47411829098118213,0.49033672942539164,0.45949975897370926,0.3743736818906842,0.3718246937324414,0.3872144216614837
1119,0.369813025510072,0.3742531883065783,0.3751452389364416,0.38341203527779744,0.39119902024527775,0.370877202955715,0.5641561599033825,0.465134790984846,0.48492461156347716,0.4460423218621163,0.3746306329098905,0.37159370691041804,0.38794742680796457
1120,0.36067220407898937,0.36613005362476425,0.3689277661387429,0.3830263635468576,0.39104180539631495,0.37112902971472606,0.5513913133394636,0.44869737262252724,0.47668463915990456,0.41717537990892645,0.3741206839640814,0.3720597549575806,0.3864850900059875
1121,0.37038106074367594,0.3653757844787999,0.3609570216577347,0.3829389549012747,0.3910343802204217,0.3714545396259883,0.5508857268384357,0.4438380972740648,0.46893669394179593,0.422198028702542,0.3733142530730347,0.3711201592403084,0.38584376660678066
1122,0.37571957504323095,0.3701524415988118,0.36754018808024824,0.3831505584067729,0.3911802259044803,0.37185634848605575,0.5323366598725067,0.4484643676713911,0.46383887578888605,0.44925071583078946,0.37325495668398734,0.3710457192089489,0.3858019453706376
