,Unnamed: 0,Date,Open_price,Day_high,Day_low,Closing_price,Currency Pair,Deseasonalized_Day_high,Deseasonalized_Day_low,Deseasonalized_Open_price,EMA_100,EMA_200,EMA_50,RSI,MACD,Signal_Line,MACD_Histogram,SMA,Upper Band,Lower Band
29,5259,2014-12-18,0.53413,0.53692,0.52798,0.52917,JPY/INR,0.537085900320405,0.5282042059064375,0.5343791053751745,0.5313699298918916,0.5332964042883862,0.5289200985895542,53.50352346762399,0.0012144978350797642,-0.00107143944976799,0.002285937284847754,0.52399,0.5409773290239643,0.5070026709760356
30,5260,2014-12-19,0.52933,0.5318,0.52777,0.52931,JPY/INR,0.5317496529006517,0.5279174548208968,0.529546168278077,0.531329139200963,0.533256738574074,0.5289353888409443,53.90468562274726,0.0011883005932800117,-0.0006194914411583897,0.0018077920344384013,0.5242950000000001,0.5414416608687339,0.5071483391312662
31,5261,2014-12-22,0.5291,0.53029,0.52627,0.52633,JPY/INR,0.5299362707691054,0.5261590669123634,0.5288227239409017,0.5312301463454984,0.5331878158021927,0.5288332167295348,52.009273570324595,0.0009165130039122671,-0.0003122905521442584,0.0012288035560565256,0.5244850000000001,0.5416335270197581,0.5073364729802421
32,5262,2014-12-23,0.52636,0.52826,0.52377,0.52519,JPY/INR,0.5274567996981594,0.5232630947794542,0.5260056906926374,0.5311105394871716,0.5331082355454544,0.5286903454852393,51.70294494238158,0.0006021892458161204,-0.00012939459255218263,0.000731583838368303,0.524528,0.5416792032415099,0.5073767967584901
33,5263,2014-12-24,0.52512,0.52773,0.52434,0.52761,JPY/INR,0.5269666620878707,0.5238371971308844,0.5244362624863897,0.5310412218735642,0.5330535267340568,0.5286479789956221,52.083333333333385,0.0005421100707172499,4.906340101703876e-06,0.000537203730615546,0.5246565,0.5418622778239264,0.5074507221760736
34,5264,2014-12-25,0.52761,0.52929,0.52741,0.52773,JPY/INR,0.5286140015593236,0.5268738071217339,0.5270252452809062,0.5309756531235926,0.5330005563187926,0.5286119798193232,51.721489824651286,0.0004984342489648963,0.00010361192187434236,0.00039482232709055394,0.5248265,0.5420857983634909,0.507567201636509
35,5265,2014-12-26,0.528,0.52932,0.52703,0.52703,JPY/INR,0.5290723785184989,0.5267132465898288,0.5273550672656442,0.5308975213785709,0.5329411477982077,0.528549941395036,51.728110599078384,0.00040269468207665415,0.00016342847391480472,0.00023926620816184943,0.524961,0.5422462415296068,0.5076757584703933
36,5266,2014-12-30,0.52799,0.53322,0.52786,0.53039,JPY/INR,0.5335545710318678,0.527856346284252,0.5279332681823744,0.5308874714502824,0.5329157632430016,0.528622100556015,53.71302319872348,0.0005911301247474299,0.00024896880408132975,0.0003421613206661001,0.5253055,0.5427421154067269,0.5078688845932731
37,5267,2014-12-31,0.53039,0.53117,0.52643,0.52643,JPY/INR,0.5311894678997059,0.5264513481941068,0.5306739137133141,0.5307992046888906,0.5328512282853598,0.528536135828328,51.73188320132403,0.0004161307692930327,0.00028240119712367036,0.00013372957216936237,0.5257255,0.5428256538620347,0.5086253461379652
38,5268,2015-01-01,0.52643,0.52891,0.52585,0.52586,JPY/INR,0.5292333626268275,0.5258944678391677,0.5264018634820327,0.5307013986554472,0.532781663824809,0.5284311893252565,54.91278704981807,0.00022881069571145662,0.00027168309684122763,-4.2872401129771007e-05,0.526219,0.5426944348556938,0.5097435651443062
39,5269,2015-01-02,0.52579,0.52765,0.52265,0.52504,JPY/INR,0.527998130409465,0.5229571936553682,0.5259951838045673,0.5305892917513789,0.5327046323439651,0.5282982015085798,55.76653498152163,1.4029319592379075e-05,0.00022015234139145792,-0.00020612302179907885,0.526769,0.5422361249327149,0.5113018750672852
40,5270,2015-01-05,0.52475,0.5313,0.52462,0.53073,JPY/INR,0.5317839390629964,0.5250636169505605,0.5252409296427628,0.5305920780533319,0.5326849842609407,0.5283935661553021,60.15083323196693,0.00029949656827865656,0.00023602118676889765,6.347538150975891e-05,0.527801,0.5411981857217535,0.5144038142782464
41,5271,2015-01-06,0.53077,0.53823,0.52979,0.53574,JPY/INR,0.5390796675026239,0.530294805333606,0.5314390513403928,0.5306940171017808,0.5327153824274985,0.5286816616001921,65.401705296025,0.0009193982979527338,0.00037269660900566485,0.0005467016889470689,0.528954,0.5407446892794362,0.5171633107205639
42,5272,2015-01-07,0.53584,0.53613,0.52883,0.53002,JPY/INR,0.536499195612499,0.5291141484813398,0.5363555265148251,0.5306806702284782,0.5326885627018518,0.5287341454590082,60.03472222222227,0.0009383025215098373,0.0004858177915064994,0.0004524847300033379,0.529591,0.5400246034043852,0.5191573965956149
43,5273,2015-01-08,0.53006,0.53062,0.52149,0.52285,JPY/INR,0.5307859003204051,0.5217142059064375,0.5303091053751745,0.5305256074516767,0.5325906665555649,0.5285033946566942,53.13026862987528,0.00037045480467845504,0.0004627451941408905,-9.229038946243547e-05,0.529412,0.5401910607929887,0.5186329392070113
44,5274,2015-01-09,0.52319,0.52602,0.51982,0.52379,JPY/INR,0.5259696529006517,0.5199674548208968,0.5234061682780771,0.5303922290862969,0.5325030977341164,0.5283185556505493,48.365527488855875,-3.6760823510784135e-06,0.00036946093884249675,-0.00037313702119357516,0.5293395,0.5402553493654144,0.5184236506345855
45,5275,2015-01-12,0.52689,0.52755,0.52067,0.52424,JPY/INR,0.5271962707691054,0.5205590669123633,0.5266127239409016,0.5302704027677564,0.5324208778561651,0.5281586122917042,49.37515621094726,-0.00026085924361518575,0.00024339690235096028,-0.0005042561459661461,0.529212,0.5403112623747327,0.5181127376252673
46,5276,2015-01-13,0.52418,0.52718,0.52236,0.52549,JPY/INR,0.5263767996981594,0.5218530947794543,0.5238256906926373,0.5301757413268107,0.5323519138973973,0.5280539608292845,49.184646261916726,-0.0003596681677553448,0.00012278388832969928,-0.00048245205608504413,0.528692,0.539442954131464,0.5179410458685361
47,5277,2015-01-14,0.52548,0.53455,0.52534,0.5296,JPY/INR,0.5337866620878706,0.5248371971308844,0.5247962624863897,0.530164340508458,0.5323245316695626,0.5281145898163714,45.79151612471562,-0.00010512053660860499,7.720300334203842e-05,-0.0001823235399506434,0.527841,0.5345522878989923,0.5211297121010077
48,5278,2015-01-15,0.52931,0.53522,0.52233,0.53406,JPY/INR,0.5345440015593236,0.5217938071217338,0.5287252452809061,0.5302414822805677,0.532341800011159,0.5283477431569058,40.82676015191349,0.0004512927987525561,0.00015202096242414195,0.00029927183632841417,0.5278305000000001,0.5344999637202548,0.5211610362797454
49,5279,2015-01-16,0.53404,0.53537,0.52328,0.52357,JPY/INR,0.5351223785184989,0.5229632465898287,0.5333950672656441,0.5301093737205564,0.5322545184190082,0.5281603806801645,41.966966966966915,4.527711792445821e-05,0.0001306721935242052,-8.5395075599747e-05,0.5275505,0.5344494380571067,0.5206515619428934
50,5280,2015-01-19,0.52658,0.52848,0.52335,0.52372,JPY/INR,0.5288145710318677,0.523346346284252,0.5265232681823745,0.5299828514686642,0.5321695978377244,0.5279862481044718,45.5798864557988,-0.0002613765023018466,5.226245435899484e-05,-0.00031363895666084145,0.527271,0.5343210821943701,0.52022091780563
51,5281,2015-01-20,0.52368,0.52368,0.51846,0.51901,JPY/INR,0.5236994678997059,0.5184813481941069,0.5239639137133141,0.5297655672811659,0.5320386565657074,0.5276342383748847,42.222893385684095,-0.0008743800337920327,-0.00013306604327121066,-0.000741313990520822,0.526905,0.5348624116394721,0.5189475883605278
52,5282,2015-01-21,0.51927,0.52532,0.51891,0.52177,JPY/INR,0.5256433626268275,0.5189544678391677,0.5192418634820327,0.5296072392161922,0.5319364808784864,0.5274042682425363,46.54545454545453,-0.0011245180708991942,-0.0003313564487968074,-0.0007931616221023869,0.526734,0.5349880462804619,0.5184799537195381
53,5283,2015-01-22,0.52179,0.52475,0.51719,0.51905,JPY/INR,0.5250981304094651,0.5174971936553683,0.5219951838045673,0.5293981849742875,0.5318082571881533,0.5270766498800838,45.457235868600144,-0.0015246602017279232,-0.0005700171993830306,-0.0009546430023448925,0.526306,0.5352293800534863,0.5173826199465138
54,5284,2015-01-23,0.51903,0.52295,0.51717,0.52167,JPY/INR,0.5234339390629964,0.5176136169505605,0.5195209296427628,0.52924515160846,0.5317073790071766,0.5268646243945905,45.618176453230994,-0.001611783977143788,-0.0007783705549351821,-0.0008334134222086059,0.526003,0.5351319639695807,0.5168740360304193
55,5285,2015-01-26,0.52202,0.52353,0.51829,0.51886,JPY/INR,0.524379667502624,0.518794805333606,0.5226890513403929,0.5290395050419557,0.5315795443901897,0.5265507175555869,43.706541790832944,-0.001885834980935197,-0.0009998634401351852,-0.0008859715408000119,0.5255945000000001,0.5352461777379846,0.5159428222620156
56,5286,2015-01-27,0.51894,0.52308,0.51795,0.52088,JPY/INR,0.523449195612499,0.5182341484813398,0.5194555265148251,0.5288779306846892,0.5314730812619292,0.5263283364749757,45.71667363142499,-0.0019179167077696402,-0.0011834740936620763,-0.0007344426141075639,0.5251189999999999,0.5347127850496536,0.5155252149503462
57,5287,2015-01-28,0.5209,0.52265,0.51883,0.52197,JPY/INR,0.522815900320405,0.5190542059064375,0.5211491053751746,0.5287411399780617,0.5313785232394225,0.5261574213190943,43.94418872266974,-0.0018342437962265423,-0.0013136280341749696,-0.0005206157620515728,0.524896,0.5345684925215252,0.5152235074784749
58,5288,2015-01-29,0.52199,0.52528,0.51991,0.52177,JPY/INR,0.5252296529006516,0.5200574548208968,0.522206168278077,0.5286030976022585,0.5312829160430104,0.5259853655810905,46.45681265206812,-0.0017637394490492841,-0.0014036503171498326,-0.0003600891318994515,0.5246915000000001,0.534450732659655,0.5149322673403451
59,5289,2015-01-30,0.52185,0.52891,0.52143,0.52876,JPY/INR,0.5285562707691054,0.5213190669123633,0.5215727239409017,0.5286062045804316,0.5312578124007914,0.526094174773989,52.008866722083695,-0.001130794567938298,-0.001349079167307526,0.00021828459936922787,0.5248775,0.5348050456764453,0.5149499543235547
60,5290,2015-02-02,0.52929,0.52938,0.52409,0.52457,JPY/INR,0.5285767996981594,0.5235830947794542,0.5289356906926374,0.5285262797372547,0.5311912670037686,0.5260344032142248,49.6889477167439,-0.0009562560477751614,-0.001270514543401053,0.00031425849562589166,0.5245694999999999,0.5341070964642985,0.5150319035357013
61,5291,2015-02-03,0.52452,0.52802,0.52336,0.52377,JPY/INR,0.5272566620878707,0.5228571971308844,0.5238362624863897,0.5284320959800813,0.5311174235509949,0.5259456030881767,45.0750070761392,-0.000872429502943417,-0.001190897535309526,0.00031846803236610906,0.523971,0.5319285502710195,0.5160134497289804
62,5292,2015-02-04,0.52375,0.52793,0.52191,0.52684,JPY/INR,0.5272540015593236,0.5213738071217339,0.5231652452809062,0.5284005693270104,0.5310748621226269,0.5259806774768757,43.52444703143188,-0.0005519109335971883,-0.0010631002149670585,0.0005111892813698701,0.523812,0.5313780950089346,0.5162459049910655
63,5293,2015-02-05,0.52663,0.52845,0.5243,0.52524,JPY/INR,0.5282023785184988,0.5239832465898288,0.5259850672656442,0.5283379837957826,0.5310168037930485,0.525951631301312,46.30030959752321,-0.00042213814070657385,-0.0009349078001149616,0.0005127696594083878,0.5239315,0.5315091076630261,0.5163538923369739
64,5294,2015-02-06,0.52526,0.52665,0.51881,0.51909,JPY/INR,0.5269845710318677,0.518806346284252,0.5252032681823744,0.5281548554037868,0.530898129128441,0.5256825477208684,47.04309531299152,-0.000806251899658883,-0.0009091766200237459,0.00010292472036486293,0.5236965,0.5315780074032436,0.5158149925967564
65,5295,2015-02-09,0.52024,0.52457,0.51922,0.52396,JPY/INR,0.5245894678997058,0.5192413481941068,0.5205239137133141,0.5280717889601475,0.5308290930177103,0.5256149968298539,50.1259072729966,-0.0007095176435713002,-0.0008692448247332569,0.00015972718116195666,0.5236824999999999,0.5315609365935069,0.515804063406493
66,5296,2015-02-10,0.52369,0.52463,0.52025,0.52163,JPY/INR,0.5249533626268276,0.5202944678391677,0.5236618634820327,0.5279442287827188,0.5307375597538525,0.5254587224443694,48.11932555123216,-0.0008115119712112095,-0.0008576982540288475,4.618628281763794e-05,0.5234894999999999,0.5313706179410039,0.515608382058996
67,5297,2015-02-11,0.52162,0.52206,0.51761,0.51838,JPY/INR,0.522408130409465,0.5179171936553683,0.5218251838045673,0.5277548381137541,0.5306145989602818,0.5251811254857667,45.02031096792263,-0.0011414333165563617,-0.0009144452665343504,-0.0002269880500220113,0.5229285,0.5305719554737346,0.5152850445262654
68,5298,2015-02-12,0.5185,0.52358,0.51826,0.52134,JPY/INR,0.5240639390629964,0.5187036169505606,0.5189909296427627,0.5276278116164521,0.5305223143935128,0.5250304931137758,44.12015945330302,-0.0011507855578773984,-0.00096171332480296,-0.00018907223307443842,0.5222925,0.5278749834126623,0.5167100165873378
69,5299,2015-02-13,0.52128,0.52465,0.52125,0.52246,JPY/INR,0.5254996675026239,0.521754805333606,0.5219490513403928,0.527525478713156,0.5304420923597466,0.5249296894622552,41.33034379671156,-0.0010556537177969227,-0.0009805014034017525,-7.515231439517026e-05,0.522237,0.5277879889114241,0.5166860110885758
70,5300,2015-02-16,0.52302,0.52553,0.52251,0.52497,JPY/INR,0.5258991956124991,0.5227941484813398,0.5235355265148252,0.5274748751742816,0.53038764367955,0.524931270267657,51.188051595383634,-0.0007688620628302223,-0.0009381735352874466,0.00016931147245722428,0.5222995,0.527948084266039,0.516650915733961
71,5301,2015-02-17,0.52482,0.52566,0.51967,0.52113,JPY/INR,0.5258259003204051,0.5198942059064374,0.5250691053751745,0.5273492340817216,0.530295527822042,0.524782200845396,47.93164031304906,-0.0008417305717557388,-0.0009188849425811051,7.715437082536625e-05,0.5224055,0.5278707605273304,0.5169402394726695
72,5302,2015-02-18,0.52123,0.52548,0.52069,0.5228,JPY/INR,0.5254296529006516,0.5208374548208968,0.521446168278077,0.5272591502385192,0.5302209454556536,0.5247044674789099,53.18113144200105,-0.0007560095394694155,-0.0008863098619587672,0.0001303003224893517,0.522457,0.5279164547636009,0.516997545236399
73,5303,2015-02-19,0.52273,0.52489,0.52103,0.52187,JPY/INR,0.5245362707691054,0.5209190669123633,0.5224527239409017,0.5271524343922118,0.5301378514710202,0.5245933118915017,50.08659508139937,-0.000754421727399146,-0.000859932235046843,0.00010551050764769695,0.522598,0.5278277956083656,0.5173682043916344
74,5304,2015-02-20,0.52218,0.52618,0.52131,0.52309,JPY/INR,0.5253767996981594,0.5208030947794543,0.5218256906926373,0.5270719901468215,0.5300677235956867,0.5245343584839919,53.591749644381224,-0.0006472583791686803,-0.0008173974638712104,0.00017013908470253007,0.5226689999999999,0.527884284823429,0.5174537151765709
75,5305,2015-02-23,0.52281,0.52339,0.52101,0.52298,JPY/INR,0.5226266620878707,0.5205071971308843,0.5221262624863897,0.5269909606389636,0.5299971989827943,0.5244734032493256,51.219058254234156,-0.000564697255863722,-0.0007668574222697128,0.00020216016640599082,0.522875,0.5277725976925336,0.5179774023074664
76,5306,2015-02-24,0.52302,0.52347,0.51907,0.52285,JPY/INR,0.5227940015593235,0.5185338071217339,0.5224352452809062,0.52690896141839,0.5299260825750054,0.524409740376803,53.9079333986288,-0.0005039476891049999,-0.0007142754756367703,0.00021032778653177044,0.5229735000000001,0.5277805618009249,0.5181664381990753
77,5307,2015-02-25,0.52288,0.52426,0.51969,0.52026,JPY/INR,0.5240123785184988,0.5193732465898288,0.5222350672656442,0.5267772988160456,0.529829902648886,0.5242470054600656,49.39945757458344,-0.0006572185676945175,-0.0007028640940483198,4.5645526353802314e-05,0.522888,0.527829172245319,0.517946827754681
78,5308,2015-02-26,0.52032,0.52137,0.51634,0.51671,JPY/INR,0.5217045710318677,0.5163363462842521,0.5202632681823744,0.5265779463642427,0.5296993563538722,0.5239514366184944,45.13683431952664,-0.001053003802285235,-0.000772892035695703,-0.0002801117665895321,0.522635,0.5282845868502895,0.5169854131497105
79,5309,2015-02-27,0.51685,0.51884,0.51333,0.51524,JPY/INR,0.5188594678997058,0.5133513481941068,0.5171339137133141,0.5263534325748518,0.5295554821612963,0.5236098116530633,44.101174345076906,-0.001468356862978415,-0.0009119850011522453,-0.0005563718618261696,0.5219590000000001,0.5277562875690199,0.5161617124309802
80,5310,2015-03-02,0.51645,0.51753,0.51417,0.51484,JPY/INR,0.5178533626268276,0.5142144678391677,0.5164218634820327,0.5261254438109934,0.5294090594532238,0.5232658974705903,35.72600492206736,-0.001808951347988974,-0.0010913782705195912,-0.0007175730774693829,0.5214725,0.5279413691763764,0.5150036308236237
81,5311,2015-03-03,0.51483,0.51787,0.51462,0.51632,JPY/INR,0.5182181304094651,0.5149271936553682,0.5150351838045674,0.5259312766068153,0.5292788200556793,0.5229935093344887,41.04234527687308,-0.0019371213707409796,-0.0012605268905638688,-0.0006765944801771107,0.5211,0.5278631260290069,0.5143368739709931
82,5312,2015-03-04,0.5163,0.52109,0.5155,0.52,JPY/INR,0.5215739390629964,0.5159436169505605,0.5167909296427627,0.5258138255848981,0.5291864934879611,0.5228761168115676,46.147557735540666,-0.0017219027689571176,-0.0013528020662425186,-0.000369100702714599,0.520758,0.5269681363659933,0.5145478636340068
83,5313,2015-03-05,0.52006,0.52084,0.51702,0.51959,JPY/INR,0.5216896675026239,0.517524805333606,0.5207290513403928,0.52569058151391,0.5290910059905685,0.5227472494856239,42.16555003241851,-0.0015663679354345206,-0.001395515240080919,-0.0001708526953536015,0.5204755,0.5263310829410033,0.5146199170589967
84,5314,2015-03-06,0.51973,0.52028,0.51502,0.51944,JPY/INR,0.520649195612499,0.5153041484813398,0.5202455265148251,0.5255668076225455,0.5289949760802146,0.5226175534273642,43.52967425256586,-0.0014386256250059626,-0.0014041373170659277,-3.448830794003485e-05,0.520493,0.5263332202554013,0.5146527797445987
85,5315,2015-03-09,0.51722,0.5196,0.51589,0.51623,JPY/INR,0.519765900320405,0.5161142059064374,0.5174691053751745,0.5253819203428911,0.5288679613928493,0.522367061136095,46.585482330467954,-0.0015782164003111943,-0.0014389531337149811,-0.00013926326659621313,0.5201065,0.526003497541124,0.5142095024588761
86,5316,2015-03-10,0.51642,0.51916,0.51399,0.51768,JPY/INR,0.5191096529006516,0.5141374548208968,0.516636168278077,0.5252294070687745,0.5287566383939155,0.5221832548170325,41.8356734269373,-0.0015539275046065892,-0.0014619480078933028,-9.197949671328645e-05,0.519909,0.5258555333554424,0.5139624666445575
87,5317,2015-03-11,0.5176,0.51851,0.51582,0.51672,JPY/INR,0.5181562707691054,0.5157090669123633,0.5173227239409016,0.5250609039585018,0.5286368708477074,0.5219690095300901,43.38096521973582,-0.0015937703640447332,-0.001488312479123589,-0.00010545788492114416,0.519826,0.5259072062515349,0.5137447937484652
